id|nama_product|terjual|rating|lokasi|nama_toko|img|link_product
127|Pc rakitan gaming high end i5 10400F ft RTX 2060 Garansi Resmi Indo|30+ terjual|5.0|Bekasi|Clazenwarz|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/10/19/89a794b1-8843-4da4-b2b6-ce447e4e123e.jpg|https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_JFoAHaHsKFbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-zyu-qZuzaH7xI3ByW_IJOb9gkPfWh_aO98MgG6AyFzpu_QuUNgRtN83gqeRgEZpg61MrN8_Vo3_x0Zc2u_O-f3IydeSBk1pVc_7uNyp-mz1PMouV5_RxFrIz_qOCXb9HFuVCyPO-bQjY58SCf8BYdeSV5r9xEQIBV1R2GqA1OoaUDUSz2Q31i6sJRHAJdo_1No_eDUMoFyaUEH_HOHmFircYpq9z2Qfdi6sJRbm-0g9BRQR-j9fBjUst7HsJNHpy7o_Kabm-xQcri6i-0PVYFqI-xrfuwPc7ibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2QHsjRbAHdoArDoAnF6u7DUMNwyfVXgcBjy9zB9fVjraUEH_UObm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6s1hHidfHAK7HAUhoAHaoArpbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-81hkypzvzcrF_jzg81O1u9xo8MDF_jo-r7BWPchB3czfyfOZgMHa_SgsQuu2_fB-P7hkz9xvzJuN_Bo-r7BWo9giQ1NDZ325quBk3_VozOVN_1zSPJN9_MBq1pnF_OP3QJh1qchvuJu7_7P3Q1N11_-6qMht_OzZq7B2PfBiH72F3s-DPuKa1MhszsBF3jo-ojBke3BHe72fyfODQMV9o3gsZJ2f3jx3qMzc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMHaqIgszsBF3jo-ojBke3BHe72dgVP383u36_CgufzEZ325q3zIH_xMzReF3AomQfoWzS2q17BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1jF_32-P1YJZ92vzVJa_OzSH1Nk1_zvzVB2gBJYvZUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUseFHAjibmUp6A1aUiFiHpjOHZUDUsHFHiUDUsHaHa-Pbm-ag3hBPMVXyfuwrfo5rM1i6snX6AeNHAHao_KFoAKOos17HZFirI-2yfuwyMBjUsthHp1Fbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sypoadN6Aea6AnF6Aea6A1dbm-hP3ua8uYag3hay3N09RosQR-BUstFbsHfoAJf6AUOH_yNopjaHABY?t=desktop&dv=desktop&pub_unit=0&is_search=1&pub_domain=0&keywords=pc+gaming&management_type=1&src=search&page=2&ob=23&r=https%3A%2F%2Fwww.tokopedia.com%2Fclazenwarz%2Fpc-rakitan-gaming-high-end-i5-10400f-ft-rtx-2060-garansi-resmi-indo%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_id=0
128|Komputer/PC Core i7 10700 + VGA 8GB Siap Gaming Desain Murah - 16GB(8x2) DDR4, SSD ONLY|30+ terjual|5.0|Jakarta Pusat|KSS Komputer|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/17/6a95be3d-9573-4932-a070-99076529ab37.png|https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_U7H_JRHAH7bm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-zyu-qZuzaH7xI3ByW_IJOb9gkPfWh_aO98MgG6AyFzpu_QuUNgRtN83gqeRgEZpg61MrN8_Vo3_x0Zc2u_O-f3IydeSBk1pVc_7uNyp-mz1PMouV5_RxFrIz_qOCXb9HFuVCyPO-bQjY58SCf8BYdeSV5r9xEQIBV1R2GqA1OoaUDUSz2Q31i6sJRHAJdo_1No_eDUMoFyaUEH_nFHmFircYpq9z2Qfdi6sJdbm-0g9BRQR-j9fBjUstp6_eF6_jaoAJNbm-xQcri6i-0PVYB8cVsPVY7QZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDa6_rDHpK7oaF7HAnN9ZFiQBYsy3Njq3zxPcuwy3zpUsthHs1DUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEo_nObseNHAep6_rNoAe76AUDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32CP1O1__o617BpZ37OPM-W_Mh-qMY2332gH1OI19BozcP7_BP6qu2_HACvuOgD_VztQJY1z9zvzOgW_BzzHjNkQcxvuV-0Z3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY2gJrh6cgIPACyHBy73uP6HJB2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OAZ9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBk19x6q_eO_Bz-HjO1Z92ouVuN_uzgH7N_Zsjibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aU7HAnNUiFiHpKOHiUDUsHNo_JibmUpHAUibmUpHsHi9ZFirMuDg9gxQMoB9RosQR-BUstFbsKOHsrpH_JFopKdHsJpHAjDUSCaq3oB9f-2gmUEH_nFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstfHpyXHpnpoAjFH_eho_rfoZFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmd7HsrOosKdoAnaope76_eOoI7?pub_id=0&r=https%3A%2F%2Fwww.tokopedia.com%2Fksskomputer%2Fkomputer-pc-core-i7-10700-vga-8gb-siap-gaming-desain-murah-16gb-8x2-ddr4-ssd-only-e8704%3FextParam%3Divf%253Dfalse%26src%3Dtopads&keywords=pc+gaming&ob=23&src=search&page=2&is_search=1&t=desktop&dv=desktop&pub_domain=0&pub_unit=0&management_type=1
129|PC Gaming PC Rakitan PC Komputer Desain Intel Generasi 13 Terbaru|||Jakarta Barat|HARAPAN BARU PEMADAM API|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/4/17/538a06de-5ff4-4a1a-a064-1ecdace44c24.jpg|https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jF6AeRoprNbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-zyu-qZuzaH7xI3ByW_IJOb9gkPfWh_aO98MgG6AyFzpu_QuUNgRtN83gqeRgEZpg61MrN8_Vo3_x0Zc2u_O-f3IydeSBk1pVc_7uNyp-mz1PMouV5_RxFrIz_qOCXb9HFuVCyPO-bQjY58SCf8BYdeSV5r9xEQIBV1R2GqA1OoaUDUSz2Q31i6sJRHAJdo_1No_eDUMoFyaUEopnFbm-FQRo2PcB5QiUEH_jDUMVDgaUEUSo7QuY0rfuS9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pUNoaFp6AeRbAeFHABPbm-X9foxQMz2gcV7guYxgIHi6sJaoZFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUst76_UX6AnOosKfoAHOoAKpbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-Q1ja_Bzmq7Oke_zHuVgk33OuPJNJQchq1pn73Bz08Jh1qchqqB1F_M2gouB1qpCqe7BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PNyjrNHfgU8IooH_KF_1zCo3gU8IoouRxfgAod6V1Fujx1uugvujyNZBz01M-GH7-kZ1Pjqc-9QIuq83zjgjxd8MzIH_xMzRzE3BPj6cgc_jgZHAVcuchZgB-uo1x983zR39BmQBB9H9CiQ3oX3Vxd6VjaZ3BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9P-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfB6zJJa_c2zoJY139Bo8jJF_uzooJOEz3BM1_7YUiFiyfhOrRzBrBY2gVYfHiUEHsKdHsnDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUseFHAjibmUp6A1aUiFiHpjOHZUDUsHFHiUDUsHaHa-Pbm-FrMBsguYiq3ei6srFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstfHpeXo_yfo_HF6AJd6Aea6ZFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdOHA1pHsJ7osHOo_JdH_rpwe?pub_unit=0&dv=desktop&keywords=pc+gaming&page=2&is_search=1&management_type=1&pub_domain=0&r=https%3A%2F%2Fwww.tokopedia.com%2Fharapanbarukomputer%2Fpc-gaming-pc-rakitan-pc-komputer-desain-intel-generasi-13-terbaru%3FextParam%3Divf%253Dfalse%26src%3Dtopads&ob=23&t=desktop&src=search&pub_id=0
130|IMBA CheapSHOT PC , i5-13400F , RTX 4060 , 16GB , Rakitan Gaming PC|2 terjual||Jakarta Utara|IMBA PC|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/7/8/c1659a4b-7b1d-40ca-ad7a-2146edc63b08.jpg|https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jfosU7HAy7bm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-zyu-qZuzaH7xI3ByW_IJOb9gkPfWh_aO98MgG6AyFzpu_QuUNgRtN83gqeRgEZpg61MrN8_Vo3_x0Zc2u_O-f3IydeSBk1pVc_7uNyp-mz1PMouV5_RxFrIz_qOCXb9HFuVCyPO-bQjY58SCf8BYdeSV5r9xEQIBV1R2GqA1OoaUDUSz2Q31i6sJRHAJdo_1No_eDUMoFyaUEop1Fbm-FQRo2PcB5QiUEHsnDUMVDgaUEUSo7QuY0rfuS9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pUNoaFp6AeRbAeFHABPbm-X9foxQMz2gcV7guYxgIHi6sJaoZFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUst7opjXopeFos1OHAUaH_ydoiFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z92HqB1h_1z-o1N1gpV68MD7_7zVHjN133BHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoe7BpZ37OPM-W_Mh-qMY2332gH1OI19BozcP7_BP6qu2_HACvuOgD_VztQJY1z9zvzOgW_BzzHjNkQcxvuV-0Z3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY2yjzGrfUpgAxMzRPE3I2zP7OJQAxMzRPdyjrNHfgU8VzZu3z61B1OuuKFQJYZzSoXy7PogOtazSzxupuXZsJh6cgU_sCi3IKdy_o6QVtp8AxuHVgUuVu3_Ogc61g1qfziZsomqjBIgcxiufhO3SBjgcgU8c2gq1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1BE_OzuP1NEz9BvuVBN_320o1YJ_9BvzVV2gBJYvZUDUMoDP9o7g9-wq3zwPsUi6sHpH_eabm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aU7HAnNUiFiHpKOHiUDUsHNo_JibmUpHAUibmUpHsHi9ZFigR-5P9CwrRzay9zBgRji6BDhbA-Pbm-FrMBsguYiq3ei6srOHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstfHpHXopUaosUfHsKRHprNoiFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdOosyNHpKp6ArOo_yNHAnpwe?pub_domain=0&management_type=1&keywords=pc+gaming&pub_id=0&ob=23&src=search&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fimbapc%2Fimba-cheapshot-pc-i5-13400f-rtx-4060-16gb-rakitan-gaming-pc%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&page=2&t=desktop&pub_unit=0
131|NZXT Gaming PC , i9-13900KF , RTX 4080 , 32GB , NVMe , Player: 3|1 terjual|5.0|Jakarta Utara|IMBA PC|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/7/21/5a68fdcd-7723-407a-9bfa-0ed0a929d33d.jpg|https://www.tokopedia.com/imbapc/nzxt-gaming-pc-i9-13900kf-rtx-4080-32gb-nvme-player-3?extParam=ivf%3Dfalse%26src%3Dsearch
132|PC Gaming Full Set / Core i7 / 16 GB / SSD / VGA GT 1030 / RGB|100+ terjual|4.8|Jakarta Utara|JakTech|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/11/9/e9b63dd4-5eff-4add-a6d7-046d9b23f296.jpg|https://www.tokopedia.com/jaktech-id/pc-gaming-full-set-core-i7-16-gb-ssd-vga-gt-1030-rgb-v0-vesta-vga-hd-pc-only?extParam=ivf%3Dfalse%26src%3Dsearch
133|PC Gaming Core i3-10100F 8GB with GT 1030 2GB|10 terjual|5.0|Surabaya|Vinorious Computer|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/21/45c3696d-1584-4daf-91d3-2cfa0007c870.png|https://www.tokopedia.com/vinoriouscomp/pc-gaming-core-i3-10100f-8gb-with-gt-1030-2gb?extParam=ivf%3Dfalse%26src%3Dsearch
134|Gamepad Single Getar USB Stick Gaming M-Tech GP SGX PC Laptop Original|16 terjual|4.8|Jakarta Pusat|Best Elektronik IT|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/12/92a4b387-fa48-4219-9579-5f048c9d4747.jpg|https://www.tokopedia.com/bestit/gamepad-single-getar-usb-stick-gaming-m-tech-gp-sgx-pc-laptop-original-hitam-63573?extParam=ivf%3Dfalse%26src%3Dsearch
135|IMBA CheapSHOT PC , i5-12400F , RTX 4060 , 16GB , Rakitan Gaming PC|6 terjual|5.0|Jakarta Utara|IMBA PC|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/7/5/2f237c85-3290-48e8-9914-762388c802e3.jpg|https://www.tokopedia.com/imbapc/imba-cheapshot-pc-i5-12400f-rtx-4060-16gb-rakitan-gaming-pc?extParam=ivf%3Dfalse%26src%3Dsearch
136|IMBA CheapSHOT PC , i3-10100F , RTX 3050 , 8GB , Rakitan Gaming PC|6 terjual|5.0|Jakarta Utara|IMBA PC|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/6/16/e711205a-dec5-4c59-a343-00a6727de31d.jpg|https://www.tokopedia.com/imbapc/imba-cheapshot-pc-i3-10100f-rtx-3050-8gb-rakitan-gaming-pc?extParam=ivf%3Dfalse%26src%3Dsearch
137|Stick Game Pad - Single Controller USB PC Gaming Console|100+ terjual|4.8|Jakarta Utara|UTY_Store|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/7/1/bc2a23cb-9661-4401-a358-30e41dc249ba.png|https://www.tokopedia.com/uptoyouid/stick-game-pad-single-controller-usb-pc-gaming-console?extParam=ivf%3Dfalse%26src%3Dsearch
138|YOUNGSTER PC GAMING , LEVEL 5.1 , AMD RYZEN 5 4600G|1 terjual|5.0|Kab. Sleman|YOUNGS COMPUTER|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/3/7/9dd3a24c-3ab7-4201-8f28-79db33c671a7.png|https://www.tokopedia.com/youngscom/youngster-pc-gaming-level-5-1-amd-ryzen-5-4600g?extParam=ivf%3Dfalse%26src%3Dsearch
139|PC RAKITAN GAMING INTEL I3 12100F VGA RX 6600|3 terjual|5.0|Jakarta Selatan|dhivakurniawan|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/11/30/c11fbf24-d382-45d2-b00d-ec6941cf06a8.jpg|https://www.tokopedia.com/dhivastrore/pc-rakitan-gaming-intel-i3-12100f-vga-rx-6600?extParam=ivf%3Dfalse%26src%3Dsearch
140|GIGABYTE x IMBA , i5-12400F , RTX 4060 Ti , 16GB , Rakitan Gaming PC|||Jakarta Utara|IMBA PC|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/7/27/ec06e760-3b4f-4241-a7f0-02319ea68eb1.jpg|https://www.tokopedia.com/imbapc/gigabyte-x-imba-i5-12400f-rtx-4060-ti-16gb-rakitan-gaming-pc?extParam=ivf%3Dfalse%26src%3Dsearch
141|IMBA CheapSHOT PC , i5-10400F , GT 1030 , 8GB , Rakitan Gaming PC|10 terjual|5.0|Jakarta Utara|IMBA PC|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/5/11/bb1ec519-351c-4c62-a49c-7a4bb3b43352.jpg|https://www.tokopedia.com/imbapc/imba-cheapshot-pc-i5-10400f-gt-1030-8gb-rakitan-gaming-pc?extParam=ivf%3Dfalse%26src%3Dsearch
142|PC Gaming AMD Ryzen 5 5600X Siap Rendering dan Games Berat Guys|11 terjual|5.0|Bandung|Persada Computer|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/6/22/799a5629-1048-4abc-99af-168af1d14e37.jpg|https://www.tokopedia.com/persadacomputer/pc-gaming-amd-ryzen-5-5600x-siap-rendering-dan-games-berat-guys?extParam=ivf%3Dfalse%26src%3Dsearch
143|Pc Gaming i7 - Vga 2Gb - SSD 256Gb Editing Desain Grafis|60+ terjual|5.0|Kab. Bandung|Sabda Computer|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/1/14/ed3959c2-c366-4d41-ae41-2924bd9477f4.jpg|https://www.tokopedia.com/sabdacomputer/pc-gaming-i7-vga-2gb-ssd-256gb-editing-desain-grafis?extParam=ivf%3Dfalse%26src%3Dsearch
144|PC Gaming i3 12100f rtx 3060|||Jakarta Selatan|GamingNerf|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/22/f290a2ee-1c29-4e28-aeb4-3a6f5a10146f.jpg|https://www.tokopedia.com/gamingnerf/pc-gaming-i3-12100f-rtx-3060?extParam=ivf%3Dfalse%26src%3Dsearch
145|PC GAMING AMD RYZEN 5 5600X|1 terjual|5.0|Bandung|FrontComp354|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/1/17/b7510943-1b02-4c69-931d-9baabcb175fc.jpg|https://www.tokopedia.com/wwwwwwwwwwwwfrontcomp354/pc-gaming-amd-ryzen-5-5600x?extParam=ivf%3Dfalse%26src%3Dsearch
146|PC RAKITAN GAMING INTEL I5 12400F VGA RTX 4060|1 terjual|5.0|Jakarta Selatan|dhivakurniawan|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/6/30/8c39e29e-c4df-44f1-ad70-037eead38842.jpg|https://www.tokopedia.com/dhivastrore/pc-rakitan-gaming-intel-i5-12400f-vga-rtx-4060?extParam=ivf%3Dfalse%26src%3Dsearch
147|ProPlayer , Ryzen 7 5700X , RTX 3070 Ti , 32GB , Rakitan Gaming PC|||Jakarta Utara|Thermaltake Official|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/24/f2d7f25c-7b96-42aa-920b-2b911a7be319.jpg|https://www.tokopedia.com/thermaltake/proplayer-ryzen-7-5700x-rtx-3070-ti-32gb-rakitan-gaming-pc?extParam=ivf%3Dfalse%26src%3Dsearch
148|GAMING POINT GEFORCE GTX 1650 - PC RAKITAN INTEL I3 GEN 10|1 terjual||Jakarta Pusat|Jaya PC|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/6/20/854d865a-7ea9-4807-9bc2-eb5e3af7667c.jpg|https://www.tokopedia.com/jayapc/gaming-point-geforce-gtx-1650-pc-rakitan-intel-i3-gen-10?extParam=ivf%3Dfalse%26src%3Dsearch
149|PC Rakitan EK Gaming BattleFreedomz iCraft LE - Ryzen 5 Enter Komputer|4 terjual|5.0|Jakarta Pusat|Enter Komputer Official|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/26/74ddc170-0a8e-404a-9f95-bd4ea0df58ac.jpg|https://www.tokopedia.com/enterkomputer/pc-rakitan-ek-gaming-battlefreedomz-icraft-le-ryzen-5-enter-komputer-pc-746b4?extParam=ivf%3Dfalse%26src%3Dsearch
150|PC Gaming Core i3 12100F , GTX 1650 4GB GDDR6 , 16GB ,CPU Grafis gen12|||Jakarta Utara|Semesta Jaya Computer|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/28/52a0400a-5d93-40bc-b003-db316179e082.jpg|https://www.tokopedia.com/sj-com/pc-gaming-core-i3-12100f-gtx-1650-4gb-gddr6-16gb-cpu-grafis-gen12?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D14670770
151|Pc Rakitan Buat gaming dan editing Ryzen 5 -4400G DDR4 16GB SSD 512GB|||Jakarta Pusat|Berkat73 computer|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/22/81420af5-8ac9-4ecb-a8ef-d461f1589228.jpg|https://www.tokopedia.com/berkat73-computer/pc-rakitan-buat-gaming-dan-editing-ryzen-5-4400g-ddr4-16gb-ssd-512gb?extParam=ivf%3Dfalse%26src%3Dsearch
152|Headset Gaming Pc Laptop M-Tech A4|1rb+ terjual|4.7|Jakarta Pusat|Best Elektronik IT|https://images.tokopedia.net/img/cache/200-square/product-1/2019/8/5/12299619/12299619_d2c706ce-4242-4493-b9ca-ef2e37abf5fa_1000_1000|https://www.tokopedia.com/bestit/headset-gaming-pc-laptop-m-tech-a4?extParam=ivf%3Dfalse%26src%3Dsearch
153|FullSet PC Gaming AMD Ryzen 5 4500 I 16GB I GTX 1650 4GB I SSD I LED|1 terjual||Bandung|Persada Computer|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/5/1/a779adca-31d7-428a-95a6-20e608ad44ea.png|https://www.tokopedia.com/persadacomputer/fullset-pc-gaming-amd-ryzen-5-4500-i-16gb-i-gtx-1650-4gb-i-ssd-i-led-msi-22-gt-730-8gb-46699?extParam=ivf%3Dfalse%26src%3Dsearch
154|PC GAMING CORE I5 10400F,RAM 8GB,SSD 240GB,VGA 4GB GDDR6 MULUS|2 terjual|5.0|Jakarta Pusat|lalasam|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/9/13/b461ae4e-76c0-4a98-8a53-c038fb6c062b.jpg|https://www.tokopedia.com/lalasam/pc-gaming-core-i5-10400f-ram-8gb-ssd-240gb-vga-4gb-gddr6-mulus?extParam=ivf%3Dfalse%26src%3Dsearch
155|PC Gaming Multitasking CORE I5 3470-RAM 8GB-VGA 2GB|5 terjual|5.0|Bandung|Gatecomp Technology|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/11/a281a130-a2ee-42e6-b04a-1604ec95882d.png|https://www.tokopedia.com/gatecom08/pc-gaming-multitasking-core-i5-3470-ram-8gb-vga-2gb?extParam=ivf%3Dfalse%26src%3Dsearch
156|PC Rakitan Gaming Intel Core i5 With Vga GTX 1660 SUPER|1 terjual|5.0|Bandung|Gatecomp Technology|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/5/20/76f0b713-4fa6-4b8d-a16a-b1c85490ad0d.jpg|https://www.tokopedia.com/gatecom08/pc-rakitan-gaming-intel-core-i5-with-vga-gtx-1660-super?extParam=ivf%3Dfalse%26src%3Dsearch
157|"[Baru] CPU Komputer/PC Rakitan Core I9 ""The Champ"" Gaming & Desain"|80+ terjual|5.0|Jakarta Pusat|KSS Komputer|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/20/d44c8021-5c83-49ea-ae78-533f8870cdf6.png|https://www.tokopedia.com/ksskomputer/baru-cpu-komputer-pc-rakitan-core-i9-the-champ-gaming-desain-ssd-only?extParam=ivf%3Dfalse%26src%3Dsearch
158|Pc Gaming editing Core i5 10400f , 16gb , Rtx 3060Ti , 256gb , 500g|3 terjual|5.0|Tangerang|Rakit PC 212|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/6/18/9ac3fd06-73ba-4998-99b9-961b662d4da8.jpg|https://www.tokopedia.com/rakitpc212/pc-gaming-editing-core-i5-10400f-16gb-rtx-3060ti-256gb-500g?extParam=ivf%3Dfalse%26src%3Dsearch
159|IMBA CheapSHOT PC , i5-11400F , RTX 3050 , 8GB , Rakitan Gaming PC|5 terjual|4.8|Jakarta Utara|IMBA PC|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/7/10/b8623e73-546f-4e0a-ab79-1617dc1a7eb3.jpg|https://www.tokopedia.com/imbapc/imba-cheapshot-pc-i5-11400f-rtx-3050-8gb-rakitan-gaming-pc?extParam=ivf%3Dfalse%26src%3Dsearch
160|PC Gaming Rakitan AMD Ryzen 7 5700G|24 terjual|5.0|Bandung|Persada Computer|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/1/26/8bd97c82-43e7-4d47-8c15-c3c07ccc3109.png|https://www.tokopedia.com/persadacomputer/pc-gaming-rakitan-amd-ryzen-7-5700g-giron-g03-8gb?extParam=ivf%3Dfalse%26src%3Dsearch
161|ASUS Prime PC , i5-13400F , RTX 4060 Ti , 16GB , Rakitan Gaming PC|||Jakarta Utara|IMBA PC|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/1/5ae947d5-c8ca-472b-b5eb-5509179ff19b.jpg|https://www.tokopedia.com/imbapc/asus-prime-pc-i5-13400f-rtx-4060-ti-16gb-rakitan-gaming-pc?extParam=ivf%3Dfalse%26src%3Dsearch
162|Komputer/PC Core i7 10700 + VGA 8GB Siap Gaming Desain Murah|30+ terjual|5.0|Jakarta Pusat|KSS Komputer|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/17/6a95be3d-9573-4932-a070-99076529ab37.png|https://www.tokopedia.com/ksskomputer/komputer-pc-core-i7-10700-vga-8gb-siap-gaming-desain-murah-16gb-8x2-ddr4-ssd-only-e8704?extParam=ivf%3Dfalse%26src%3Dsearch
163|GIGABYTE x IMBA , Ryzen 5 7600X , RTX 4060 , 32GB , Rakitan Gaming PC|1 terjual|5.0|Jakarta Utara|IMBA PC|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/23/a3ac5b9d-f78b-4501-a188-09933ee92849.jpg|https://www.tokopedia.com/imbapc/gigabyte-x-imba-ryzen-5-7600x-rtx-4060-32gb-rakitan-gaming-pc?extParam=ivf%3Dfalse%26src%3Dsearch
