id|nama_product|terjual|rating|lokasi|nama_toko|img|link_product
99|KACAMATA MOSCOT LEMTOSH ORIGINAL ANTIRADIASI, NORMAL MINUS CYL|250+ terjual|4.9|Jakarta Barat|AmanahMerch|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/3/29/08336cef-400d-427c-990b-4b9105c58281.jpg|https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_ed6_KhHpJRbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6iUfQ32ey_BR8sgHzjzzrA-eHpx133YOgcoIeSURZR2Wy9zB8_VZ81N2H1x08MYSzI-prfJpg1FR1ug9q1h1ZVBk17VZQ3r7rVP1eRgXuc2-H9P_r3eN1c-bHfuXqJBC_uB-ZM7hQACaqAUaqf-m1jog3SoRPJNS3MOMrjoyHpCJ1iUDUSz2Q31i6sJRHAJdoprOH_UDUMoFyaUEop1Fbm-FQRo2PcB5QiUE6ZFiy3hSUstirRzW9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pJRo_jDH_KFHaFh6AyO9ZFiQBYsy3Njq3zxPcuwy3zpUsthoAnDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEo_JObseOosrhoAKNH_y7HaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z_--q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ32VHjY9__z6zVg0_Vzmqu2I_9z6zcWE_OHhqJY1QchHuVuR3M2gH7O93_-g8jJp3uo-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR83-I6_oMZIxp_uPdPMep8AxizJNM_uzSHjNy8AxsHO-7gjxdqBB2Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBke3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z_CoqBuO_uzs8jOkyRxouJjF_92zH7O113BM1_7YUiFiyfhOrRzBrBY2gVYfHiUEoAUNHArDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsJdos1ibmUh6_1aUiFiH_KfomUDUsJNHpeibmU7HAU7UB7DUSCaq3oB9f-2gmUEop1Fbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sy7HidaH_UFHseaHpUO6_1hbm-hP3ua8uYag3hay3N09RosQR-BUstFbsehosKhopeRHsefHsy7H_eOwe?pub_domain=0&keywords=kacamata&page=2&dv=desktop&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Famanahmerch%2Fkacamata-moscot-lemtosh-original-antiradiasi-normal-minus-cyl-turtoise-blueray%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&pub_unit=0&management_type=2&src=search&ob=23&pub_id=0
100|kacamata baca plus pria wanita moscot lemtost lensa antiradiasi - leopart, frame saja|100+ terjual|4.9|Jakarta Utara|dedi_untung|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/9/30/adf9c846-2932-4861-afa3-d16716997ef9.jpg|https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6_jRo_KNosJDUMVj9RzNrc1i6sJDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUsgWqBCx69PEojhczVVFHBnp6VzgQRujy7PmrsPb8MOxPcuNHu-N_MjhZcWEQfPJrSopy_oB_APzuBP2_VzU332_eu-WgpzFuOzAPMN1qjjhPOohgABeyjDpg3NtZ1Vo31BGQ_VDHI-tHs-0yj-ZeOBqrRP7_MPqQ3gaeOKpHJzZUiFiPcBWgZUEH_rFH_KRop1hHiFiyRCsUstho_nFbm-FQRo2PcB5QiUEH_nDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDhop1NbAJdHAHDH_Kfou7DUMNwyfVXgcBjy9zB9fVjraUEH_eFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6s1homdfHsyO6_rN6AeNHAnhbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-8Jhkz9xouJud_uzV8JO1z9xouJud_uz-q1hAZS-q3cFpysoGqOKp_M2iH72DZ325q1OAZ9o-Q_ufyMO6QJBkQfBouVjO392SHJN919zoz72039jFHJY1__uHu71O_OPuPJN1eMO6qMod3M2qqjOJgcx-q9P2ysoGrVtaQIuyHB-Dy7yNrV2AZ_g-qjV2_JoGPMoWQcNxupuMy7xGPB2UuM2jzsBF3jo-ojBke3BHe72fyfODQMV9o3gsHMxfy7yNrV2AZ_g-qjV2_JoG8cz9uSBBusjF3uPj8jBkQfBizJ2pysoj6cgIPRxizpjpgjxdr77h6IxvzVjhgjxd8MzIH_xMz7N2Z3BRq3Ha_SgsQugM33NGPMep_Mh-qMY2_1o-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32z81NAoACvzcrh_BzV8JOk3_-ozcHhZ3dFvZUDUMoDP9o7g9-wq3zwPsUi6s1hosyRbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUh6AyOUiFiH_jOHiUDUsJdoseibmUh6_H7UiFioAnaom-Pbm-FrMBsguYiq3ei6sJOHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEosHNbsraHsnho_JNHAnfosjDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHpHfH_1N6_Hf6_JpoAraHAPY?keywords=kacamata&ob=23&management_type=1&dv=desktop&pub_id=0&t=desktop&pub_domain=0&r=https%3A%2F%2Fwww.tokopedia.com%2Fdediuntung19%2Fkacamata-baca-plus-pria-wanita-moscot-lemtost-lensa-antiradiasi-leopart-frame-saja%3FextParam%3Divf%253Dfalse%26src%3Dtopads&src=search&page=2&is_search=1&pub_unit=0
101|Kacamata LED Neon Garis DJ Glow Pesta Clubbing Lampu 3 Mode Party|500+ terjual|4.7|Jakarta Barat|SS Brothers|https://images.tokopedia.net/img/cache/200-square/product-1/2020/7/24/98690191/98690191_5958d898-2bd6-4a97-8c45-0613c4855fe8_1000_1000|https://www.tokopedia.com/ssbrothers/kacamata-led-neon-garis-dj-glow-pesta-clubbing-lampu-3-mode-party-pink?extParam=ivf%3Dfalse%26src%3Dsearch
102|Kacamata Photocromic , Kacamata Pria/Wanita ,Lensa Minus|1rb+ terjual|4.9|Jakarta Pusat|Yamaoptik|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/4/26/10b34d6b-c0de-4467-96f0-caee8eeb0a94.jpg|https://www.tokopedia.com/yamaoptik-1/kacamata-photocromic-kacamata-pria-wanita-lensa-minus-hitam-gold-antiradiasi-mc?extParam=ivf%3Dfalse%26src%3Dsearch
103|kacamata minus photocromic pria anti radiasi bluecromic|750+ terjual|4.9|Jakarta Pusat|optik arjuna|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/11/15/0463e90e-884b-404d-be76-c0b16f6d9d28.jpg|https://www.tokopedia.com/optikarjuna/kacamata-minus-photocromic-pria-anti-radiasi-bluecromic-abu-abu-radiasi-standar?extParam=ivf%3Dfalse%26src%3Dsearch
104|Kacamata Kaca Mata Veithdia Polarized Original 6108 Cowok Minus Plus|30+ terjual|4.9|Jakarta Pusat|Go Kilat|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/2/15/9f8d8430-2f2f-423b-b50d-a90870ba8604.png|https://www.tokopedia.com/gokilat/kacamata-kaca-mata-veithdia-polarized-original-6108-cowok-minus-plus?extParam=ivf%3Dfalse%26src%3Dsearch
105|Kacamata Clip ons/Klip on Polarized Flip up|80+ terjual|4.7|Jakarta Utara|Priuk Naga Mas|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/17/333d5684-9dda-4b8f-990f-ba404365c774.jpg|https://www.tokopedia.com/083129185827/kacamata-clip-ons-klip-on-polarized-flip-up-blackkorean01?extParam=ivf%3Dfalse%26src%3Dsearch
106|Nosepad Kacamata Silicone Tempel Bantalan Hidung Tempel Ganjal Hidung|250+ terjual|4.9|Jakarta Pusat|Wide Dimension|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/4/19/57bd87a6-9783-4181-a44f-a1b1120f3dc3.jpg|https://www.tokopedia.com/widedimension/nosepad-kacamata-silicone-tempel-bantalan-hidung-tempel-ganjal-hidung-hitam?extParam=ivf%3Dfalse%26src%3Dsearch
107|SHERY Nosepad Kacamata Bantalan Penyangga Hidung Silikon A004|500+ terjual|4.9|Jakarta Pusat|Shery Official Shop|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/6/10/1ef8f662-5bf3-4754-bb68-87a13be03901.png|https://www.tokopedia.com/sheryofficial/shery-nosepad-kacamata-bantalan-penyangga-hidung-silikon-a004-hitam-2-pasang?extParam=ivf%3Dfalse%26src%3Dsearch
108|Grey Jack/kacamata Sunglasses polarized fashion pria terbaru 2462|3rb+ terjual|4.9|Jakarta Pusat|Grey Jack|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/7/6/f17f8a33-e27e-48a6-a1e9-6b28175b920e.jpg|https://www.tokopedia.com/greyjack/grey-jack-kacamata-sunglasses-polarized-fashion-pria-terbaru-2462-gold?extParam=ivf%3Dtrue%26src%3Dsearch
109|AZAHRA Kacamata Hitam Fashion Unisex Kacamata Multiwarna|250+ terjual|4.9|Kab. Sidoarjo|AZAHRA_COD|https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2023/2/12/c33102b4-48b4-48d3-9c32-65536172522a.jpg|https://www.tokopedia.com/azahracod/azahra-kacamata-hitam-fashion-unisex-kacamata-multiwarna-hijau?extParam=ivf%3Dfalse%26src%3Dsearch
110|kacamata hitam wanita big frame ladies sunglasses jgl115|1rb+ terjual|4.9|Jakarta Pusat|Oila|https://images.tokopedia.net/img/cache/200-square/product-1/2019/11/27/7907015/7907015_2c160d69-d36e-45f6-ba72-5ceccf9b468c_600_600|https://www.tokopedia.com/oila/kacamata-hitam-wanita-big-frame-ladies-sunglasses-jgl115?extParam=ivf%3Dfalse%26src%3Dsearch
111|Lensa Kacamata PROGRESIF ONE DRIVE BLUERAY PHOTOCROMIC Stok by DOMAS|100+ terjual|4.9|Bekasi|Grosir lensa indo|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/11/66ba99b5-0e23-4268-ad9a-4a7b8d3fc768.jpg|https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEos1doAnhHsUDUMVj9RzNrc1i6sJDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUsgWqBCx69PEojhczVVFHBnp6VzgQRujy7PmrsPb8MOxPcuNHu-N_MjhZcWEQfPJrSopy_oB_APzuBP2_VzU332_eu-WgpzFuOzAPMN1qjjhPOohgABeyjDpg3NtZ1Vo31BGQ_VDHI-tHs-0yj-ZeOBqrRP7_MPqQ3gaeOKpHJzZUiFiPcBWgZUEH_rFH_KRop1hHiFiyRCsUsthHAnFbm-FQRo2PcB5QiUEH_JDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDhop1NbAJdHAHDH_Kfou7DUMNwyfVXgcBjy9zB9fVjraUEH_eFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6s1aHidR6ArdoAyO6_1doAUDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBkz_-vu777_jz3q7h1eMBqz7O7_jz08jY_H3xvuchD_VzuPO2k3_oouOja392CHOB_Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPRBizpjpgjxdr7O98IgjHRKdyjz6gjO1gp-63IKdypoZPcgU8c2gq1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1jF_92VP1OkZ9Po8j77_1zz8JOku9BozJO2gBJYvZUDUMoDP9o7g9-wq3zwPsUi6sHaH_KObm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUh6AyOUiFiH_jOHiUDUsJdoseibmUh6_H7UiFioAnaom-Pbm-FrMBsguYiq3ei6sJFHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEosHfbsrfHpH76_KFo_yfosyDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHpHfHAUNos1d6AKpo_eRwe?pub_domain=0&page=2&ob=23&dv=desktop&keywords=kacamata&is_search=1&management_type=1&pub_unit=0&r=https%3A%2F%2Fwww.tokopedia.com%2Flensaadd%2Flensa-kacamata-progresif-one-drive-blueray-photocromic-stok-by-domas%3FextParam%3Divf%253Dtrue%26src%3Dtopads&src=search&t=desktop&pub_id=0
112|Illustro Kacamata Pria F IM SPBDH30637 C2 54|1 terjual|5.0|Jakarta Selatan|Optik Melawai Official|https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2023/11/27/ccf8241f-edf3-435c-a8e1-f4c6b2142655.png|https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_ydHAndH_rfbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6iUfQ32ey_BR8sgHzjzzrA-eHpx133YOgcoIeSURZR2Wy9zB8_VZ81N2H1x08MYSzI-prfJpg1FR1ug9q1h1ZVBk17VZQ3r7rVP1eRgXuc2-H9P_r3eN1c-bHfuXqJBC_uB-ZM7hQACaqAUaqf-m1jog3SoRPJNS3MOMrjoyHpCJ1iUDUSz2Q31i6sJRHAJdoprOH_UDUMoFyaUEH_nFHmFircYpq9z2Qfdi6sJabm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2QH_rO6ZFh6AnpbAJdosuPbm-X9foxQMz2gcV7guYxgIHi6sJ7HmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstOoAjXosUNoAedHpHh6AHFomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9xHqBjO_jz08JN1Z_V6zJBE_S2-oJYAZ9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9P-q9P2yM7NPujau3Bvq1Bd_M2DqjYJ1_VqepCR33OZqjh11_uo8MW73uz0ou2_HAVozOja_S2cQ1NW_9P6Hju2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12p_3OdPMep8AxizJgpysoj6cgIPR2y8j17_M236cgU_sCi3IKd3_--q1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-P7B2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1NJu92Hqj7a_1zuH7OJyR268jVE_OzzHJBXHA7ibm-sQIupPcua9fBj9RyaUstpoA1F6ZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiH_KfoZUDUsJNo_UibmUh6Ay7UiFiH_jpomUDUseFHsei9ZFirI-2yfuwyMBjUsthHAnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sypoZdhop1poAnFHpeRHAyDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHsJhHsKOosjaoAHpHpKF6AgY?pub_domain=0&page=2&pub_unit=0&ob=23&r=https%3A%2F%2Fwww.tokopedia.com%2Foptik-melawai%2Fillustro-kacamata-pria-f-im-spbdh30637-c2-54%3FextParam%3Divf%253Dfalse%26src%3Dtopads&src=search&is_search=1&t=desktop&dv=desktop&pub_id=0&keywords=kacamata&management_type=2
113|kacamata minus pria photocromic anti radiasi bluecromic drive blueray|25 terjual|4.8|Jakarta Utara|RAJA_OPTIK|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/26/a7e3f60b-82f2-4eed-be04-a4721a32ef03.jpg|https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_yfo_yh6_UObm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6iUfQ32ey_BR8sgHzjzzrA-eHpx133YOgcoIeSURZR2Wy9zB8_VZ81N2H1x08MYSzI-prfJpg1FR1ug9q1h1ZVBk17VZQ3r7rVP1eRgXuc2-H9P_r3eN1c-bHfuXqJBC_uB-ZM7hQACaqAUaqf-m1jog3SoRPJNS3MOMrjoyHpCJ1iUDUSz2Q31i6sJRHAJdoprOH_UDUMoFyaUEH_KFHmFircYpq9z2Qfdi6sJpbm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2QH_rO6ZFh6AnpbAJdosuPbm-X9foxQMz2gcV7guYxgIHi6sJ7HmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstOHsUXHpnh6AKaHAjdHAKaHiFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9xoe7BpZ3O7QcuygIgsQu-Myp-6PMoWu3Bvq1BRZ3BRq3-W69ugHBu2_fB-8JNkQc2vzVJh3jHFPOBW1M2HuVJO_920PVB1qpuq1pnh_1PgHjNEzMO6Q1OR_s-Vq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGr7OW8IgjHRKdyjzcrfUpgAxMzRPE3I2VoJNkusxMZJdFyBxd6VjaZ3BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9P-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfB6zJOR_c2S8JY11_uouJ7h_M2sHjO1Z3BM1_7YUiFiyfhOrRzBrBY2gVYfHiUEHpHdopKDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsJdos1ibmUh6_1aUiFiH_KfomUDUsJNHpeibmU7HAU7UB7DUSCaq3oB9f-2gmUEH_KFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstfHpHXop1aHAyfHprF6AKaoiFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdaoAyRos1p6_eF6Aya6_HNwe?t=desktop&pub_domain=0&pub_id=0&page=2&keywords=kacamata&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Frajaoptik-1%2Fkacamata-minus-pria-photocromic-anti-radiasi-bluecromic-drive-blueray-blue-ray-95ccd%3FextParam%3Divf%253Dfalse%26src%3Dtopads&src=search&pub_unit=0&ob=23&is_search=1&management_type=1
114|Boss Kacamata Pria F HB 1437 T5U 53|||Jakarta Selatan|Optik Melawai Official|https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2023/11/28/d6e56696-2a18-44e5-a6e5-2ccd3f309b1e.png|https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jRHpj76_rdbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6iUfQ32ey_BR8sgHzjzzrA-eHpx133YOgcoIeSURZR2Wy9zB8_VZ81N2H1x08MYSzI-prfJpg1FR1ug9q1h1ZVBk17VZQ3r7rVP1eRgXuc2-H9P_r3eN1c-bHfuXqJBC_uB-ZM7hQACaqAUaqf-m1jog3SoRPJNS3MOMrjoyHpCJ1iUDUSz2Q31i6sJRHAJdoprOH_UDUMoFyaUEH_eFHmFircYpq9z2Qfdi6sJ7bm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2QH_rO6ZFh6AnpbAJdosuPbm-X9foxQMz2gcV7guYxgIHi6sJ7HmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstOHsHXosepoArpH_n7HAeFomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ32VHjY9__z6zVg0_Vzmqu2I_9z6zcWE_OHhqJY1QchHuVuR3M2gH7O93_-g8jJp3uo-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR83-I6_oMZIxp_uPdPMep8AxizJNM_uzSHjNy8AxsHO-7gjxdqBB2Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBke3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z_Co8juO_Oz-HjOJqpu6ucHF_92uH7NJyfBM1_7YUiFiyfhOrRzBrBY2gVYfHiUEH_1OosHDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsJdos1ibmUh6_1aUiFiH_KfomUDUsJNHpeibmU7HAU7UB7DUSCaq3oB9f-2gmUEH_eFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstfHpeXosydoArOH_jaoAHOoaFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmda6AeFoAKFopnFopepHp1fHR7?pub_unit=0&keywords=kacamata&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Foptik-melawai%2Fboss-kacamata-pria-f-hb-1437-t5u-53%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_id=0&management_type=2&src=search&ob=23&t=desktop&page=2&is_search=1&pub_domain=0
115|kacamata pria sporty half frame ringan bisa request lensa minus/plus|40+ terjual|4.9|Jakarta Utara|dedi_untung|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/1/21/e311ca94-897e-43f7-8928-32fe8d16a157.jpg|https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jfos1RHp1fbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6iUfQ32ey_BR8sgHzjzzrA-eHpx133YOgcoIeSURZR2Wy9zB8_VZ81N2H1x08MYSzI-prfJpg1FR1ug9q1h1ZVBk17VZQ3r7rVP1eRgXuc2-H9P_r3eN1c-bHfuXqJBC_uB-ZM7hQACaqAUaqf-m1jog3SoRPJNS3MOMrjoyHpCJ1iUDUSz2Q31i6sJRHAJdoprOH_UDUMoFyaUEH_1FHmFircYpq9z2Qfdi6sJObm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2QH_rO6ZFh6AnpbAJdosuPbm-X9foxQMz2gcV7guYxgIHi6sJ7HmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstOHsKXHsKRHAy7HsraosJOoaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z92HqjOE_92o8jOE_92o8jOE_92o8jOEu3BHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoe7BpZ37OPM-W_Mh-qMY2_uzgouBEgpC6uOV7_1PGqOBNHACvuJ7O_VPVo1Y9u9z6uJ-W_M2s8V2k3M2ozcztZ3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY2yjzGrfUpgAxMzRPdyjrNHfgU8IooH_xd_7zgH3gU8I2jzpJdgjP6q1B2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OAZ9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBk19261pep_Bzg8jN11_uo8MHO_92so1BXHA7ibm-sQIupPcua9fBj9RyaUstOHAyFoiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiH_KfoZUDUsJNo_UibmUh6Ay7UiFiH_jpomUDUseFHsei9ZFirI-2yfuwyMBjUstho_nFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sypHZdFosraHAJaHsJO6_J7bm-hP3ua8uYag3hay3N09RosQR-BUstFbsUp6_JFopJ76_KdHAydoAepwe?page=2&pub_unit=0&keywords=kacamata&r=https%3A%2F%2Fwww.tokopedia.com%2Fdediuntung19%2Fkacamata-pria-sporty-half-frame-ringan-bisa-request-lensa-minus-plus-hitam-abu-frame-saja%3FextParam%3Divf%253Dfalse%26src%3Dtopads&src=search&pub_id=0&management_type=1&is_search=1&dv=desktop&t=desktop&pub_domain=0&ob=23
116|Kacamata Hitam Pria lensa Polarized okley holbrook kualitas super|250+ terjual|4.8|Jakarta Pusat|aurastore21|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/4/6/5e0b4067-66e5-4d33-8adb-51dad8ae2e18.jpg|https://www.tokopedia.com/aurastore21/kacamata-hitam-pria-lensa-polarized-okley-holbrook-kualitas-super-hitam-blue-lens?extParam=ivf%3Dfalse%26src%3Dsearch
117|Nosepad Repair Kit Kacamata La Chapella Silikon Anti Slip A003|500+ terjual|4.9|Jakarta Pusat|La Chapella Official Store|https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/4/10/7bbe0683-988a-41a1-9380-3f05b4c6b0b1.jpg|https://www.tokopedia.com/la-chapellaofficial/nosepad-repair-kit-kacamata-la-chapella-silikon-anti-slip-a003-silikon-biasa-buy-1-get-1-b13a8?extParam=ivf%3Dfalse%26src%3Dsearch
